Precomputing item embeddings...
Retry 0 for AHGVCDU5AWJGFESCEVHFRKTFVMVQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AH4WE5KQPCM4LFHA7U4ZBODQD7EQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AE7XVHDOS57FN3VVPGY6CZITNURA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFSP5NAGXTEAHU5N5PN5FPVLQT6A: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGSJORA4WT7H5NCDPUFMUY6Z5HSQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFGJJ4KOGGZFDVCPMONAKSUZ4OIA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 1 for AED64NI7DIW6FTNKPUTLHIORIK6A: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFGQEYR7VIMKFN6HVSCZT7QX3YBA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGFQI2BA2CYC52VUKG7GNFZGLRTQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AH2JE2ACDUFVYZNKRXC6CGLDQQ6Q: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 1 for AEPLNU4TGYHMFHSSZL7JMQCSLU6A: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFTWPW25R2HULH6BK57T2BEDIAZQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 1 for AHZWJRRF6UAHEIVZJHAX2BKECJXA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 1 for AGQPOGWIGW4QMDIWIBNOTMSQ6AMA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AG2PDLN37OEJXCPHNMY5ACFAAEYA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGCD7PU7R4L5FY3QPCI734GAHXAA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFS54F5V6LN362KRU3ROV6DYB7DA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFKWJQSHF36BSEP4WQRF2TC3DAXA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AEMYZY6C3SGDMXCAXGB6ZCG5T2DA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFOBVSZS3W7ZCPKCYEU6VTLGSY2A: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AESWZPONI2ZNFBQKN6LP7XN76NDQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFROBE42JYL7JPKMMB3N4XIH3EIA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGDZM46EQ57TFQNYQUENDB5DTGKA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AHKWVT427SPG3HPWSEHQIXUBWKVA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AH3OSOZWMUO42PT7BBJ245RMUJOQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AHQZHUR5IXKR5TFNHR5H4GPYRALA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGN7HTIK3KVTSZ6LJIB2XGEILUTQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AEQ77FRL5A4MEXDHX4WYXPMBNISA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGA72X3MGIYDRXYAHMVNNBGJF2DA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AEZJZSQMSCMJ5VQERRXFUGAYC25A: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFE3HCFNEHI6EYZ7UA3UFIWCAMLA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AHYWFYHEJO7X7GRNP2SXG7DKWILQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AEH74VHM6T5VDAIRNPTE5UP3SIIQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFLCJV3B7R2SG6TWAFC65MMRBLWQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFWWUYI7575XEQSNRVLNGY5AL5YQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AEVFT3LW2XIKXQ5WU3HC74WTA2ZA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFJRYWHSUFYSIBIKFWR56VWE6MQQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AEPVCCXZ3LVG3RIXT7QO6WBH452Q: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGATDC3W52PTTLONF3ZKUE5YUSQQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFZFI3SWGJGA3LQUVION6D27JXZQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AF6LEHER5JRRU5VQ3YWL2EONPZMQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AHGEK4Y6Z3LAKLXGJMXICDSKLTMA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AHVZLEOZPK6DUWE3MTJTAXDEIAAA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFAVNGHYQXWCTMKRGFOLHATA5JQA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AHLSKDHKMRRQJMTLWKOIK6JJAZPA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AHGTY2NM73GIZGZ45CX2YQB25DFA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AECSR6GJOR3762RZZKNJ5O2FML4Q: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
